,8.0,8.05,8.1,8.15,8.2,8.25,8.3,8.35,8.4,8.45,8.5,8.55,8.6,8.65,8.7,8.75,8.8,8.85,8.9,8.95,9.0,9.05,9.1,9.15,9.2,9.25,9.3,9.35,9.4,9.45,9.5,9.55,9.6,9.65,9.7,9.75,9.8,9.85,9.9,9.95,10.0,10.05,10.1,10.15,10.2,10.25,10.3,10.35,10.4,10.45,10.5,10.55,10.6,10.65,10.7,10.75,10.8,10.85,10.9,10.95
7.0,0.17131772682082064,0.16977183254564387,0.17039623938435855,0.17007234400942128,0.16991773247881736,0.1704760469846374,0.1705622796337798,0.17046855316564727,0.16988987271728417,0.1708177775181864,0.16998358378690373,0.17234590868500463,0.17583791037971735,0.17871965333782094,0.18184827708082302,0.18416712064471363,0.18636036487407803,0.18924481389701164,0.1929654217635393,0.19440692399478737,0.19660141256770103,0.21390933178365285,0.2314786513710739,0.24976329649426643,0.26691838061025047,0.2869965475023124,0.30189997089248166,0.3182435059420104,0.3379611633247109,0.35617216497072957,0.3720977753980406,0.3746857675774413,0.37525829639114067,0.3755133102422544,0.3763182174241844,0.3762972787524436,0.3781123031447612,0.37958470502949454,0.38046861130528226,0.38024493742074084,0.3833747289669866,0.40537473112530203,0.43272779090618246,0.4596335005566208,0.48487716970130434,0.5081663124573828,0.5328472373673628,0.5585446251271531,0.5843416343812562,0.6107751061321256,0.6325304867053866,0.6702404431813367,0.6878446363923516,0.6908179295820877,0.8385709251174934,0.7389567788223916,1.0215847353931613,1.3770170686286283,0.0,0.0
6.0,0.1335988026638793,0.1333843756757875,0.133938231945309,0.13380936340041133,0.1337366683010414,0.13457962332153112,0.13358006428553182,0.13341281757852996,0.13367223626265032,0.1341010092050266,0.13411593744215997,0.1355899116695745,0.1379142697590916,0.14018945409199568,0.14251934243847664,0.1441075537251875,0.146699389958302,0.1484850741587025,0.15017237715898718,0.15242946084396292,0.1544813297695944,0.16645364744528246,0.17733447157572885,0.18797051962074193,0.20016978793694565,0.21019106924537953,0.22292883679942213,0.233855688039106,0.24514787743572147,0.256598324296667,0.2681103098041471,0.2694879240281995,0.2707850888906906,0.2715711122343878,0.27213011644030294,0.2740600983794389,0.274834989639338,0.27587840613359765,0.2772257026163142,0.2771285594784057,0.27896196554915575,0.29507859436648,0.31205379391293603,0.33073047280632145,0.34682469839080116,0.365150975046775,0.3796324936015407,0.3995230112696983,0.41592057380420405,0.4328706676143432,0.4503395111882757,0.4686074252489869,0.48739431877240236,0.5125848645338331,0.536391372240232,0.5669205853115585,0.5912952431269933,0.6804615158807582,0.7779577891476408,0.0
5.0,0.10268718452748997,0.10265662164724981,0.10304213381599386,0.10283528168589408,0.10290096331423411,0.10266229181597182,0.1030021668563787,0.10274684287880834,0.10266992000977712,0.10259052765389472,0.10298483173747766,0.10449637748627819,0.10587439477324251,0.10764405678625444,0.10884832128354342,0.11053369976097405,0.1119558882300683,0.11355554865313158,0.11552415691076931,0.11671343767709297,0.11817470265541838,0.12478116602931419,0.13186133601761296,0.138485209374948,0.14528449143041464,0.15247923328160776,0.1587355304701691,0.16473758684486606,0.1717580218446615,0.17820511544444784,0.1858300919103411,0.187070483980371,0.18770010359282868,0.1888782576858063,0.18975164034610767,0.1912170761513552,0.19185806653008125,0.19356568536033275,0.1936719969376537,0.19536252545741228,0.19616147898139186,0.20722575626374046,0.2176045878887016,0.22901856854775243,0.24150943059361182,0.2522496301401287,0.26319560881428794,0.2734088965287371,0.285198525397355,0.2949636956590768,0.30643300258249256,0.32021394580254625,0.3309647740812025,0.34854049869189446,0.3613622910232208,0.37581392539513897,0.4122307040590691,0.39743934979410517,0.38648870235584004,0.6032896318675542
4.0,0.07757278713196256,0.07784355369712459,0.07781525912888938,0.07778358224652603,0.07771878841157079,0.0774588168767365,0.07775905350360901,0.07738672134256491,0.07769131883595526,0.07763323744060761,0.0774966084057069,0.07891778938202049,0.0797975919757498,0.08073239377095683,0.08258810246635354,0.08293984985075788,0.08385325359334406,0.08545212981034442,0.08652402881142149,0.08733613952606538,0.08882599321959384,0.09193416510373492,0.09560607374705603,0.0996733733019651,0.102728597679834,0.10689543964569079,0.11033580993975578,0.11352271483313993,0.11743830555410066,0.12020332375115475,0.12387925301731578,0.12517465927203936,0.12660128584790534,0.12718540737768433,0.12759154220906893,0.12842865269239936,0.12945194994702913,0.13058584729046785,0.1312950927471154,0.13263768221960015,0.1332118924280189,0.13989066748163403,0.14685698264298414,0.15346693818629276,0.16026993868196598,0.16708389063169726,0.17391310736390342,0.18022740059361697,0.18682513125237243,0.19317085195200112,0.1998583692968808,0.21193173661571407,0.22107201739866658,0.23162371093919307,0.24214497168534108,0.2531010383493783,0.25988538117009424,0.2703978924902867,0.27187258416141535,0.29064621345903696
3.25,0.08726518452627297,0.08754067173411169,0.08729212659782423,0.08732072659812651,0.08750083463461222,0.08735039568887384,0.0870792602256051,0.08730412663674324,0.0875538095623883,0.08726483019734338,0.08731269782947197,0.08835667852099652,0.08969733700280365,0.0906408362723839,0.0923174816338565,0.0934068283040953,0.09405608490105778,0.09522035206195725,0.0964315705581271,0.09708763332683909,0.09854407455912335,0.10162114930199177,0.10406709964011202,0.10702515311852624,0.10939361149759008,0.11223161555289773,0.11486630585001192,0.11720682053855366,0.12024483019764315,0.1233448129468668,0.12568601897556414,0.12753691753406482,0.128297851297951,0.12936037984854795,0.1307633588712453,0.1314494648931042,0.1324777163332119,0.1335299408712596,0.13454306604945462,0.13604136862760116,0.1368087369165523,0.1424577135618117,0.14853275078169467,0.15510305486586312,0.16093811117545395,0.16717687001272633,0.17270101123132583,0.1790864185195068,0.1850699146166761,0.19110543632164537,0.19706758359678248,0.20722624947612897,0.21851965260155826,0.2296018435044016,0.24135744452307245,0.24949057111255857,0.2625867240606419,0.2725430324339889,0.28254858690278284,0.28463062517812
2.75,0.07640080094876575,0.07678171722826593,0.07655753481301415,0.07655235701819628,0.07649427296479304,0.07655479182333005,0.07658773807808,0.07634795505700832,0.07674891238539426,0.07650921271259875,0.07665051431420336,0.077677739055407,0.07840798973950878,0.0793887092745271,0.08038311702886008,0.08106089733150561,0.08193785516149747,0.08294020586848169,0.08417221453240184,0.08474308785504651,0.08576316905910948,0.08740166024814011,0.08886865912124388,0.09066214320517785,0.09300957480439276,0.09410936899881304,0.09563028788956349,0.09747701849408001,0.09902689783491835,0.10115995249424643,0.10265848260253774,0.1033656637060813,0.10435304419504512,0.10561368172974753,0.1061002756399854,0.10765199116182769,0.10831370766848888,0.10891594180789332,0.10997624002107287,0.11123712233412705,0.11223904262441708,0.11641295042012449,0.12056053422902772,0.12538438813077302,0.12969740193890456,0.13366179742678388,0.13776487221696634,0.14227001167177247,0.1472804151403877,0.15134511278812185,0.15552019423375263,0.1656127435569579,0.17346866670235073,0.18135296040046214,0.19066411802978925,0.19968392259188733,0.20754929286882373,0.21813387801878875,0.226420879117613,0.23236505913141417
2.25,0.06804823642547114,0.06812368003449895,0.06802826965609271,0.0681736751496273,0.06823038585112812,0.06815608621368892,0.0682982673995377,0.06819438061020006,0.06791419418232462,0.06810075477750867,0.06816528351646994,0.0687457960241625,0.06949406167372442,0.07046687665510946,0.07118294467144366,0.07198180343289327,0.07241929844140407,0.07331151882412293,0.07399373636441074,0.0745906782488186,0.07549896967513,0.07635790926385536,0.07753533720503417,0.07808191678795481,0.07898312438517406,0.0803979456495742,0.08060098166837489,0.08190652893348743,0.08265133290471452,0.08372051550208126,0.08485036058943377,0.08568342633314056,0.08656879850600395,0.08757259696684332,0.08835844585909196,0.08897356801593752,0.08986306456312217,0.0907242223884975,0.09155568472759894,0.0926758471241158,0.09337285226954414,0.09657060014709368,0.0996133702503158,0.10280153924252693,0.10520414966318503,0.10850581900230395,0.11156658463702368,0.11443381089525557,0.11710173171468954,0.12017229082628886,0.12370112531825161,0.13019234143252364,0.13671115897825115,0.14474944696336758,0.15195995767933512,0.15868474216652997,0.16597724441113157,0.17441260494370042,0.17922091475342466,0.1830182223448705
1.75,0.06262262636042736,0.06287045249864301,0.06289898519305745,0.06251218027685466,0.0626520132005847,0.06285286473231387,0.06290267038897378,0.06263608608460634,0.06295798067785924,0.06283990542585799,0.0626451498205231,0.06352859511091327,0.06391120320564694,0.06438488672708106,0.0652722741241142,0.06564444129956519,0.06635106176007698,0.06645509145484171,0.06713543651380455,0.06769949105648992,0.06850394534481705,0.06886361373499063,0.06930994242337628,0.07006434245836973,0.0704317498598985,0.0708196281237594,0.07087852966927473,0.07163053862891988,0.0721919432111247,0.0724881529380513,0.07328492072080905,0.07383628457882133,0.0747831003253945,0.07539919523924923,0.07635902357456677,0.0766439956892771,0.07777779571875551,0.07835758771846638,0.07921584546795692,0.07986389192641077,0.08059600545477112,0.08264502302962849,0.08457973246344463,0.08629309137763967,0.08880482021157687,0.0907182536306783,0.09255795339616178,0.09463797631237543,0.09722963973913729,0.09850575600099498,0.10099510909360536,0.10646964228091596,0.11182948977208844,0.11655662742205863,0.12236511363859927,0.12801357161653087,0.13379353138503886,0.14034408741802146,0.14548354281879866,0.15045056989249433
1.3,0.06814312026337603,0.06863128279465737,0.06846652001731254,0.06837794521101354,0.06864462133748356,0.06833331447459681,0.06844982226576025,0.06864067953433248,0.06890942687319448,0.06829068936598448,0.06846527332695088,0.06905854102730577,0.06940891554228297,0.06985247221972607,0.070543963187894,0.07076062499695322,0.07138178239455256,0.07188724425780725,0.07229764549560029,0.0726869165447325,0.07313244378479086,0.07383099124518222,0.07414423134567283,0.07406167717941409,0.07458044080176263,0.07470195676789348,0.07482957025788839,0.07531888191046501,0.07558985907964838,0.07565086029326856,0.07603023791124239,0.07683838038739717,0.0781105119104017,0.07839196865536174,0.07939498647771276,0.07998095807697646,0.08080012862591411,0.08132921644049848,0.08199282025375945,0.08303179448231675,0.08388361114604391,0.08512305561943295,0.08714493546693117,0.08842971353231253,0.08969881248996894,0.09150213959353305,0.09269467837781638,0.09439152583530647,0.09565271618806628,0.09704757184141427,0.0988681098383177,0.10361175312214489,0.10858256548765731,0.11325889261383673,0.11812168503332696,0.12258866353479358,0.1279853301377339,0.13399388987839778,0.13731479529559543,0.14226869795492955
