,8.0,8.25,8.5,8.75,9.0,9.25,9.5,9.75,10.0,10.25,10.5,10.75,11.0
7.0,0.16985897579569334,0.17001617321238294,0.169936561311042,0.18303906239268078,0.1964664038134866,0.2812689850335144,0.3637144380603671,0.3685103035946727,0.37340222439842613,0.4655893797272709,0.4912858149168052,0.7407999999999999,0.8481
6.0,0.13375304691889534,0.1337697734320401,0.13370421954369124,0.14409449884931763,0.1543613958584292,0.21019851941268183,0.26506856114902516,0.26989834234195015,0.2755872930573202,0.35808667462428967,0.427199514595343,0.9859488440201019,0.6279
5.0,0.10291965776432635,0.10293909988970083,0.10294030485034791,0.11072922250381174,0.11835607297060845,0.15187779222137077,0.18507383003091854,0.19036659642739023,0.19523211760462855,0.2503046908144646,0.3017349366823939,0.20452458524905526,0.4472
4.0,0.07777295767204835,0.07778141986598959,0.07784971900453787,0.08331580861420114,0.08874591185607378,0.10655424470550208,0.1242743442535491,0.1288456164859661,0.13333917605837453,0.1663665835358194,0.19984026619436127,0.27198915727170464,0.3043
3.25,0.08753074138746092,0.08745357680367043,0.087473040801495,0.09322010196819795,0.09887290816773346,0.11244660329671485,0.12598160758372814,0.13148698467492803,0.13683219584865347,0.1667155794281562,0.19728776819582594,0.22450142446122034,0.9286572188218511
2.75,0.07673451019548547,0.07669659071084398,0.07670742923251396,0.08131502437521122,0.08595691167784511,0.09425820323012861,0.10263052110003916,0.10741049843021369,0.11215517779704992,0.13372989908381047,0.1564867243611584,0.19169656568821186,0.3601859469701627
2.25,0.06825771722136616,0.06824242909677453,0.06829819887744783,0.07193062512596518,0.07560650703502392,0.0803030709546469,0.08490234999683066,0.08917715078396972,0.09343281128179276,0.10837510225982269,0.12378476325360964,0.1601244544961668,0.1835276441255975
1.75,0.06293033334802335,0.06287751788054236,0.06290614653732958,0.06571932757195353,0.0685951481348345,0.07083800855597534,0.0732199017234055,0.07699053493942526,0.08078032448016824,0.09072630200443912,0.10031514745993912,0.1265373012044199,0.1616864066558122
1.3,0.06864424227809354,0.06862968275584443,0.06870758010745441,0.07117259923470283,0.0736348291841175,0.07501260537802405,0.0763176906808705,0.08013493515312033,0.08389799549334052,0.09148886800168224,0.0989277032759225,0.12204382340294362,0.12743851956604918
0.95,0.08222683965897652,0.08222739291793468,0.08223294634416374,0.08466539255563485,0.08697465187574809,0.08828505981301507,0.08947993177145361,0.09370548296439446,0.09795235401451656,0.10418488327297828,0.11111909603803741,0.13559196853371988,0.19601870148991912
0.65,0.09104655181810989,0.09103898602652162,0.0910611032896139,0.09308427823594896,0.09512346467951542,0.0967016858144646,0.09827430751810583,0.10269830953542869,0.10698174061963872,0.11199050168237215,0.11722131441880745,0.13560422400877986,0.12563950089446924
0.35,0.11104442371202017,0.11101682720422754,0.11107099792481073,0.11292223796986943,0.11480418224972133,0.11756384194009059,0.12013960058060745,0.12516018798589584,0.12980685851837853,0.13424996102822337,0.13834742787300577,0.15735723102150312,0.19247754420149524
